Id,MeterNumber,flow,Flow Rate,Total Flow,Meter Local Time,CreatedDate
12036,19240446,0.264,0.83,8786.889,10/18/22 7:34,10/18/22 11:34
12037,19240446,0.265,0.833,8787.153,10/18/22 7:34,10/18/22 11:34
13569,19240546,0,0.666,13070.438,10/18/22 7:35,10/18/22 11:35
12038,19240446,0.264,0.586,8787.417,10/18/22 7:35,10/18/22 11:35
13570,19240546,0.264,0,13070.702,10/18/22 7:35,10/18/22 11:35
13571,19240546,0,1.399,13070.702,10/18/22 7:35,10/18/22 11:35
12039,19240446,0,0.58,8787.417,10/18/22 7:35,10/18/22 11:35
12040,19240446,0,0.578,8787.417,10/18/22 7:35,10/18/22 11:35
12041,19240446,0.265,0.581,8787.682,10/18/22 7:36,10/18/22 11:36
13572,19240546,0.528,0,13071.23,10/18/22 7:36,10/18/22 11:36
12042,19240446,0.264,0.574,8787.945,10/18/22 7:36,10/18/22 11:36
12043,19240446,0.265,0.579,8788.21,10/18/22 7:36,10/18/22 11:36
12044,19240446,0,0.576,8788.21,10/18/22 7:37,10/18/22 11:37
12045,19240446,0,0.574,8788.21,10/18/22 7:37,10/18/22 11:37
23000,19240653,0.265,0,16273.788,10/18/22 7:37,10/18/22 11:37
12046,19240446,1.057,0.575,8789.267,10/18/22 7:39,10/18/22 11:39
34661,19240551,0.264,0,21214.068,10/18/22 7:39,10/18/22 11:39
18425,19240548,0.264,1.913,23358.088,10/18/22 7:40,10/18/22 11:40
12047,19240446,0.793,0.568,8790.06,10/18/22 7:40,10/18/22 11:40
13573,19240546,0,1.917,13071.23,10/18/22 7:40,10/18/22 11:40
18426,19240548,1.32,1.83,23359.408,10/18/22 7:40,10/18/22 11:40
11822,19240545,0.529,1.352,21038.395,10/18/22 7:41,10/18/22 11:41
19892,19240659,0,2.577,17655.672,10/18/22 7:42,10/18/22 11:42
34662,19240551,0,0.468,21214.068,10/18/22 7:42,10/18/22 11:42
12048,19240446,1.32,0.571,8791.38,10/18/22 7:42,10/18/22 11:42
13574,19240546,1.585,0.307,13072.815,10/18/22 7:43,10/18/22 11:43
18427,19240548,0.529,0,23359.938,10/18/22 7:43,10/18/22 11:43
19893,19240659,1.85,0.346,17657.521,10/18/22 7:43,10/18/22 11:43
19894,19240659,0,0.347,17657.521,10/18/22 7:43,10/18/22 11:43
13575,19240546,0,0,13072.815,10/18/22 7:43,10/18/22 11:43
19895,19240659,0,0.159,17657.521,10/18/22 7:43,10/18/22 11:43
12049,19240446,0.265,0.579,8791.645,10/18/22 7:43,10/18/22 11:43
19896,19240659,0,0.149,17657.521,10/18/22 7:43,10/18/22 11:43
19897,19240659,0,0.154,17657.521,10/18/22 7:44,10/18/22 11:44
19898,19240659,0,0.149,17657.521,10/18/22 7:44,10/18/22 11:44
19899,19240659,0,0.152,17657.521,10/18/22 7:44,10/18/22 11:44
19900,19240659,0.264,0,17657.785,10/18/22 7:45,10/18/22 11:45
12050,19240446,1.585,0.58,8793.229,10/18/22 7:46,10/18/22 11:46
18428,19240548,0.264,0,23360.201,10/18/22 7:46,10/18/22 11:46
8271,19240658,1.057,0,10297.16,10/18/22 7:46,10/18/22 11:46
12051,19240446,0,0,8793.229,10/18/22 7:47,10/18/22 11:47
34663,19240551,0.264,1.875,21214.332,10/18/22 7:48,10/18/22 11:48
9894,19240656,0,3.931,13888.579,10/18/22 7:48,10/18/22 11:48
8272,19240658,0,0.763,10297.16,10/18/22 7:48,10/18/22 11:48
9895,19240656,1.32,0,13889.899,10/18/22 7:49,10/18/22 11:49
19901,19240659,0.527,2.573,17658.313,10/18/22 7:49,10/18/22 11:49
23001,19240653,0,1.387,16273.788,10/18/22 7:49,10/18/22 11:49
19902,19240659,0.793,2.979,17659.105,10/18/22 7:49,10/18/22 11:49
7968,19240586,1.85,0,15738.312,10/18/22 7:49,10/18/22 11:49
19903,19240659,0,0.586,17659.105,10/18/22 7:49,10/18/22 11:49
19904,19240659,0.264,0.861,17659.369,10/18/22 7:49,10/18/22 11:49
12052,19240446,0,1.516,8793.229,10/18/22 7:49,10/18/22 11:49
19905,19240659,0,0.815,17659.369,10/18/22 7:49,10/18/22 11:49
23002,19240653,0.792,1.365,16274.58,10/18/22 7:49,10/18/22 11:49
19906,19240659,0.266,0.728,17659.635,10/18/22 7:50,10/18/22 11:50
12053,19240446,0.792,1.745,8794.021,10/18/22 7:50,10/18/22 11:50
19907,19240659,0.264,0.724,17659.898,10/18/22 7:50,10/18/22 11:50
19908,19240659,0,0.723,17659.898,10/18/22 7:50,10/18/22 11:50
12054,19240446,0.265,0,8794.286,10/18/22 7:50,10/18/22 11:50
19909,19240659,0.264,0.726,17660.162,10/18/22 7:50,10/18/22 11:50
19910,19240659,0,0.72,17660.162,10/18/22 7:51,10/18/22 11:51
19911,19240659,0,0.729,17660.162,10/18/22 7:51,10/18/22 11:51
19912,19240659,0.264,0.72,17660.426,10/18/22 7:51,10/18/22 11:51
12055,19240446,0,1.808,8794.286,10/18/22 7:51,10/18/22 11:51
19913,19240659,0.266,0.716,17660.691,10/18/22 7:51,10/18/22 11:51
12056,19240446,0.792,0,8795.078,10/18/22 7:51,10/18/22 11:51
1967,20238153,1.61,0,1636.222,10/18/22 7:52,10/18/22 11:52
12057,19240446,0,0.323,8795.078,10/18/22 7:52,10/18/22 11:52
12058,19240446,0,0,8795.078,10/18/22 7:52,10/18/22 11:52
19914,19240659,0.527,0.714,17661.219,10/18/22 7:52,10/18/22 11:52
12059,19240446,0,1.411,8795.078,10/18/22 7:53,10/18/22 11:53
12060,19240446,0,0.795,8795.078,10/18/22 7:53,10/18/22 11:53
12061,19240446,0.265,0.795,8795.343,10/18/22 7:53,10/18/22 11:53
13658,19240547,0,3.161,8835.761,10/18/22 7:53,10/18/22 11:53
12062,19240446,0.264,0.785,8795.606,10/18/22 7:53,10/18/22 11:53
12063,19240446,0,0,8795.606,10/18/22 7:54,10/18/22 11:54
13659,19240547,1.057,2.505,8836.817,10/18/22 7:54,10/18/22 11:54
13660,19240547,0.265,0,8837.082,10/18/22 7:54,10/18/22 11:54
19915,19240659,1.586,0.706,17662.805,10/18/22 7:54,10/18/22 11:54
23003,19240653,0.793,0,16275.373,10/18/22 7:54,10/18/22 11:54
34664,19240551,1.32,0,21215.652,10/18/22 7:55,10/18/22 11:55
23004,19240653,0,0.544,16275.373,10/18/22 7:56,10/18/22 11:56
23005,19240653,0,0,16275.373,10/18/22 7:56,10/18/22 11:56
9896,19240656,0,0.322,13889.899,10/18/22 7:56,10/18/22 11:56
8273,19240658,0.265,0.962,10297.425,10/18/22 7:57,10/18/22 11:57
9897,19240656,0.265,0,13890.164,10/18/22 7:57,10/18/22 11:57
23006,19240653,0.264,0,16275.637,10/18/22 7:57,10/18/22 11:57
8274,19240658,0.528,0.989,10297.953,10/18/22 7:58,10/18/22 11:58
19916,19240659,2.113,0,17664.918,10/18/22 7:58,10/18/22 11:58
13014,19240657,1.32,0,10618.657,10/18/22 7:59,10/18/22 11:59
11823,19240545,0.264,0,21038.658,10/18/22 8:00,10/18/22 0:00
13764,19240451,0,0.94,14194.754,10/18/22 8:00,10/18/22 0:00
13015,19240657,0,0.685,10618.657,10/18/22 8:01,10/18/22 0:01
9898,19240656,0,0.092,13890.164,10/18/22 8:01,10/18/22 0:01
13765,19240451,0.265,0,14195.019,10/18/22 8:01,10/18/22 0:01
13766,19240451,0,0.971,14195.019,10/18/22 8:02,10/18/22 0:02
19917,19240659,0.264,0.667,17665.182,10/18/22 8:02,10/18/22 0:02
14501,19240550,0.528,2.509,11554.091,10/18/22 8:03,10/18/22 0:03
14502,19240550,0.528,2.497,11554.619,10/18/22 8:03,10/18/22 0:03
14503,19240550,0.528,1.91,11555.147,10/18/22 8:03,10/18/22 0:03
14504,19240550,0.265,0.107,11555.412,10/18/22 8:03,10/18/22 0:03
14505,19240550,0,0.182,11555.412,10/18/22 8:04,10/18/22 0:04
19918,19240659,0,0,17665.182,10/18/22 8:04,10/18/22 0:04
14506,19240550,0,0.722,11555.412,10/18/22 8:04,10/18/22 0:04
14507,19240550,0.264,0.929,11555.676,10/18/22 8:04,10/18/22 0:04
14508,19240550,0,0.913,11555.676,10/18/22 8:04,10/18/22 0:04
13016,19240657,2.114,0,10620.771,10/18/22 8:04,10/18/22 0:04
13767,19240451,0.264,0.732,14195.282,10/18/22 8:04,10/18/22 0:04
14509,19240550,0.265,1.106,11555.94,10/18/22 8:04,10/18/22 0:04
14510,19240550,0.264,1.092,11556.204,10/18/22 8:04,10/18/22 0:04
13768,19240451,0,0,14195.282,10/18/22 8:05,10/18/22 0:05
20409,19240660,0.793,3.182,30996.357,10/18/22 8:05,10/18/22 0:05
13017,19240657,0.264,0,10621.035,10/18/22 8:05,10/18/22 0:05
20410,19240660,1.057,0.974,30997.414,10/18/22 8:06,10/18/22 0:06
8275,19240658,1.585,2.556,10299.538,10/18/22 8:06,10/18/22 0:06
20411,19240660,0.264,1.003,30997.678,10/18/22 8:06,10/18/22 0:06
13602,19240544,0.528,1.621,9170.467,10/18/22 8:06,10/18/22 0:06
8276,19240658,1.32,0,10300.858,10/18/22 8:06,10/18/22 0:06
20412,19240660,0.529,0.114,30998.207,10/18/22 8:06,10/18/22 0:06
19919,19240659,0.264,1.528,17665.445,10/18/22 8:07,10/18/22 0:07
19920,19240659,0.266,1.518,17665.711,10/18/22 8:07,10/18/22 0:07
19921,19240659,0.264,1.515,17665.975,10/18/22 8:07,10/18/22 0:07
19922,19240659,0,1.489,17665.975,10/18/22 8:07,10/18/22 0:07
19923,19240659,0.264,0,17666.238,10/18/22 8:07,10/18/22 0:07
20413,19240660,0,0,30998.207,10/18/22 8:07,10/18/22 0:07
13603,19240544,1.85,0,9172.316,10/18/22 8:08,10/18/22 0:08
14511,19240550,2.906,0,11559.11,10/18/22 8:08,10/18/22 0:08
13604,19240544,0,1.436,9172.316,10/18/22 8:09,10/18/22 0:09
13605,19240544,0.528,1.42,9172.845,10/18/22 8:09,10/18/22 0:09
13606,19240544,0.264,1.438,9173.108,10/18/22 8:09,10/18/22 0:09
13607,19240544,0,0,9173.108,10/18/22 8:09,10/18/22 0:09
9899,19240656,0.264,0.533,13890.428,10/18/22 8:09,10/18/22 0:09
9900,19240656,0,0,13890.428,10/18/22 8:10,10/18/22 0:10
18429,19240548,0,1.282,23360.201,10/18/22 8:12,10/18/22 0:12
12064,19240446,0.265,0,8795.871,10/18/22 8:12,10/18/22 0:12
18430,19240548,0.529,1.015,23360.73,10/18/22 8:13,10/18/22 0:13
18431,19240548,0.793,2.888,23361.523,10/18/22 8:13,10/18/22 0:13
11456,19240449,0.528,1.997,16367.305,10/18/22 8:13,10/18/22 0:13
11457,19240449,0.528,0,16367.833,10/18/22 8:14,10/18/22 0:14
34665,19240551,0.266,0,21215.918,10/18/22 8:14,10/18/22 0:14
34666,19240551,0,1.008,21215.918,10/18/22 8:14,10/18/22 0:14
11824,19240545,0.264,0.62,21038.922,10/18/22 8:15,10/18/22 0:15
18432,19240548,3.434,0.978,23364.957,10/18/22 8:15,10/18/22 0:15
11825,19240545,0,0,21038.922,10/18/22 8:15,10/18/22 0:15
11826,19240545,0,2.273,21038.922,10/18/22 8:15,10/18/22 0:15
11827,19240545,0.264,2.137,21039.186,10/18/22 8:15,10/18/22 0:15
11828,19240545,0.793,0,21039.979,10/18/22 8:16,10/18/22 0:16
11458,19240449,0,0.23,16367.833,10/18/22 8:17,10/18/22 0:17
11459,19240449,0.264,0.509,16368.097,10/18/22 8:17,10/18/22 0:17
18433,19240548,3.17,0.967,23368.127,10/18/22 8:18,10/18/22 0:18
19638,19240663,1.321,0,11932.649,10/18/22 8:18,10/18/22 0:18
13608,19240544,0.265,1.655,9173.373,10/18/22 8:20,10/18/22 0:20
13609,19240544,0.264,1.611,9173.637,10/18/22 8:20,10/18/22 0:20
13610,19240544,0.265,1.598,9173.901,10/18/22 8:20,10/18/22 0:20
18434,19240548,2.377,1.255,23370.504,10/18/22 8:20,10/18/22 0:20
13611,19240544,0.264,1.584,9174.165,10/18/22 8:20,10/18/22 0:20
14512,19240550,0,1.014,11559.11,10/18/22 8:21,10/18/22 0:21
13612,19240544,0.528,1.565,9174.693,10/18/22 8:21,10/18/22 0:21
14513,19240550,0,1.087,11559.11,10/18/22 8:21,10/18/22 0:21
13613,19240544,0.528,1.071,9175.222,10/18/22 8:21,10/18/22 0:21
13614,19240544,0,0,9175.222,10/18/22 8:21,10/18/22 0:21
19639,19240663,1.32,1.914,11933.97,10/18/22 8:21,10/18/22 0:21
19640,19240663,0,1.657,11933.97,10/18/22 8:21,10/18/22 0:21
19641,19240663,0,0,11933.97,10/18/22 8:21,10/18/22 0:21
18435,19240548,1.32,0,23371.824,10/18/22 8:21,10/18/22 0:21
14514,19240550,0.528,1.685,11559.639,10/18/22 8:22,10/18/22 0:22
18436,19240548,0,2.396,23371.824,10/18/22 8:22,10/18/22 0:22
18437,19240548,0.266,2.393,23372.09,10/18/22 8:22,10/18/22 0:22
18438,19240548,1.057,0,23373.146,10/18/22 8:23,10/18/22 0:23
14515,19240550,1.057,0,11560.695,10/18/22 8:23,10/18/22 0:23
18439,19240548,0,0.949,23373.146,10/18/22 8:24,10/18/22 0:24
18440,19240548,1.85,0,23374.996,10/18/22 8:27,10/18/22 0:27
14516,19240550,0,1.917,11560.695,10/18/22 8:29,10/18/22 0:29
19924,19240659,0,2.815,17666.238,10/18/22 8:29,10/18/22 0:29
19925,19240659,0.793,2.592,17667.031,10/18/22 8:29,10/18/22 0:29
14517,19240550,1.057,1.859,11561.752,10/18/22 8:29,10/18/22 0:29
19926,19240659,0.264,2.59,17667.295,10/18/22 8:29,10/18/22 0:29
19927,19240659,0.264,2.606,17667.559,10/18/22 8:29,10/18/22 0:29
14518,19240550,0.264,0,11562.016,10/18/22 8:29,10/18/22 0:29
19928,19240659,1.057,2.48,17668.615,10/18/22 8:30,10/18/22 0:30
19929,19240659,0,0,17668.615,10/18/22 8:30,10/18/22 0:30
34667,19240551,0.264,1.849,21216.182,10/18/22 8:31,10/18/22 0:31
34668,19240551,0,0,21216.182,10/18/22 8:31,10/18/22 0:31
13661,19240547,0,0.042,8837.082,10/18/22 8:32,10/18/22 0:32
13576,19240546,0.265,1.879,13073.08,10/18/22 8:32,10/18/22 0:32
19930,19240659,0,0.04,17668.615,10/18/22 8:32,10/18/22 0:32
13662,19240547,0,0.04,8837.082,10/18/22 8:32,10/18/22 0:32
13577,19240546,0.264,1.963,13073.344,10/18/22 8:32,10/18/22 0:32
13663,19240547,0,0.04,8837.082,10/18/22 8:32,10/18/22 0:32
13578,19240546,0.265,1.959,13073.608,10/18/22 8:32,10/18/22 0:32
19931,19240659,0,0,17668.615,10/18/22 8:32,10/18/22 0:32
13579,19240546,0.528,1.844,13074.137,10/18/22 8:32,10/18/22 0:32
13664,19240547,0.264,0,8837.346,10/18/22 8:32,10/18/22 0:32
13580,19240546,0,0,13074.137,10/18/22 8:32,10/18/22 0:32
20414,19240660,0.264,2.292,30998.471,10/18/22 8:36,10/18/22 0:36
20415,19240660,1.32,0,30999.791,10/18/22 8:36,10/18/22 0:36
14559,19240556,0.528,1.946,11886.155,10/18/22 8:39,10/18/22 0:39
19932,19240659,0,0.053,17668.615,10/18/22 8:39,10/18/22 0:39
19933,19240659,0,0,17668.615,10/18/22 8:40,10/18/22 0:40
14560,19240556,0.792,0,11886.947,10/18/22 8:40,10/18/22 0:40
12200,19240549,1.32,0.084,15599.885,10/18/22 8:40,10/18/22 0:40
17252,19240443,0,0.086,17185.973,10/18/22 8:42,10/18/22 0:42
17253,19240443,0,0,17185.973,10/18/22 8:42,10/18/22 0:42
12201,19240549,0,0.269,15599.885,10/18/22 8:44,10/18/22 0:44
17422,19240543,0.527,3.345,19175.98,10/18/22 8:47,10/18/22 0:47
17423,19240543,0.529,3.33,19176.51,10/18/22 8:47,10/18/22 0:47
17424,19240543,0,0.278,19176.51,10/18/22 8:47,10/18/22 0:47
8277,19240658,0.265,1.25,10301.123,10/18/22 8:47,10/18/22 0:47
17425,19240543,0.264,1.567,19176.773,10/18/22 8:48,10/18/22 0:48
17426,19240543,0.264,0.635,19177.037,10/18/22 8:48,10/18/22 0:48
8278,19240658,0.792,1.234,10301.915,10/18/22 8:48,10/18/22 0:48
34669,19240551,0.264,1.833,21216.445,10/18/22 8:48,10/18/22 0:48
17427,19240543,0.266,0.134,19177.303,10/18/22 8:48,10/18/22 0:48
34670,19240551,0,0,21216.445,10/18/22 8:48,10/18/22 0:48
17428,19240543,0,0.147,19177.303,10/18/22 8:48,10/18/22 0:48
17429,19240543,0,0.148,19177.303,10/18/22 8:49,10/18/22 0:49
17430,19240543,0.264,0.903,19177.566,10/18/22 8:50,10/18/22 0:50
17431,19240543,0,0.911,19177.566,10/18/22 8:50,10/18/22 0:50
17254,19240443,0.529,2.592,17186.502,10/18/22 8:50,10/18/22 0:50
17255,19240443,0.264,3.226,17186.766,10/18/22 8:50,10/18/22 0:50
17256,19240443,0.793,2.86,17187.559,10/18/22 8:50,10/18/22 0:50
17257,19240443,0,0,17187.559,10/18/22 8:50,10/18/22 0:50
17432,19240543,0.527,0.238,19178.094,10/18/22 8:51,10/18/22 0:51
8279,19240658,5.548,1.254,10307.463,10/18/22 8:53,10/18/22 0:53
8280,19240658,1.321,1.712,10308.784,10/18/22 8:55,10/18/22 0:55
17433,19240543,0.266,0,19178.359,10/18/22 8:56,10/18/22 0:56
8281,19240658,1.057,0,10309.841,10/18/22 8:56,10/18/22 0:56
8282,19240658,0,0.409,10309.841,10/18/22 8:56,10/18/22 0:56
8283,19240658,0.264,0,10310.104,10/18/22 8:56,10/18/22 0:56
34671,19240551,0.266,0,21216.711,10/18/22 8:57,10/18/22 0:57
8284,19240658,0,0.752,10310.104,10/18/22 8:59,10/18/22 0:59
8285,19240658,0,0,10310.104,10/18/22 8:59,10/18/22 0:59
23007,19240653,0.265,2.364,16275.901,10/18/22 8:59,10/18/22 0:59
23008,19240653,0.528,2.375,16276.43,10/18/22 9:00,10/18/22 13:00
19934,19240659,0,0.207,17668.615,10/18/22 9:00,10/18/22 13:00
23009,19240653,0.528,0.151,16276.958,10/18/22 9:00,10/18/22 13:00
19935,19240659,0,0,17668.615,10/18/22 9:00,10/18/22 13:00
23010,19240653,0,0,16276.958,10/18/22 9:00,10/18/22 13:00
19936,19240659,0,0.155,17668.615,10/18/22 9:00,10/18/22 13:00
19937,19240659,0,0.146,17668.615,10/18/22 9:00,10/18/22 13:00
19938,19240659,0.266,0,17668.881,10/18/22 9:01,10/18/22 13:01
23011,19240653,0,0.549,16276.958,10/18/22 9:02,10/18/22 13:02
19939,19240659,0,0.697,17668.881,10/18/22 9:02,10/18/22 13:02
19940,19240659,0,0.699,17668.881,10/18/22 9:02,10/18/22 13:02
19941,19240659,0.264,0.706,17669.145,10/18/22 9:02,10/18/22 13:02
19942,19240659,0,0.701,17669.145,10/18/22 9:02,10/18/22 13:02
19943,19240659,0.264,0.696,17669.408,10/18/22 9:03,10/18/22 13:03
19944,19240659,0,0.689,17669.408,10/18/22 9:03,10/18/22 13:03
19945,19240659,0.264,0.699,17669.672,10/18/22 9:03,10/18/22 13:03
19946,19240659,0.266,0.616,17669.938,10/18/22 9:04,10/18/22 13:04
19947,19240659,0.264,0.991,17670.201,10/18/22 9:04,10/18/22 13:04
14561,19240556,0,1.634,11886.947,10/18/22 9:04,10/18/22 13:04
19948,19240659,0.264,0,17670.465,10/18/22 9:04,10/18/22 13:04
14562,19240556,0.528,1.544,11887.476,10/18/22 9:04,10/18/22 13:04
18441,19240548,0,2.384,23374.996,10/18/22 9:05,10/18/22 13:05
14563,19240556,0.528,1.522,11888.004,10/18/22 9:05,10/18/22 13:05
14564,19240556,0.265,1.492,11888.269,10/18/22 9:05,10/18/22 13:05
34672,19240551,0,0.038,21216.711,10/18/22 9:05,10/18/22 13:05
18442,19240548,1.32,0,23376.316,10/18/22 9:05,10/18/22 13:05
23012,19240653,0,0.827,16276.958,10/18/22 9:06,10/18/22 13:06
11460,19240449,0,2.013,16368.097,10/18/22 9:07,10/18/22 13:07
11461,19240449,0.265,2.117,16368.361,10/18/22 9:07,10/18/22 13:07
14565,19240556,0,0,11888.269,10/18/22 9:07,10/18/22 13:07
11462,19240449,2.113,0,16370.475,10/18/22 9:08,10/18/22 13:08
18443,19240548,3.434,0.066,23379.75,10/18/22 9:09,10/18/22 13:09
11463,19240449,0,0.92,16370.475,10/18/22 9:11,10/18/22 13:11
15228,19240445,0.265,1.802,12765.584,10/18/22 9:11,10/18/22 13:11
19949,19240659,0,0.057,17670.465,10/18/22 9:11,10/18/22 13:11
15229,19240445,0.528,2.218,12766.112,10/18/22 9:11,10/18/22 13:11
19950,19240659,0,0.054,17670.465,10/18/22 9:11,10/18/22 13:11
15230,19240445,0.264,2.19,12766.376,10/18/22 9:11,10/18/22 13:11
19951,19240659,0,0.178,17670.465,10/18/22 9:12,10/18/22 13:12
15231,19240445,0.528,0.434,12766.904,10/18/22 9:12,10/18/22 13:12
15232,19240445,0,0.422,12766.904,10/18/22 9:12,10/18/22 13:12
15233,19240445,0,0.433,12766.904,10/18/22 9:12,10/18/22 13:12
19952,19240659,0.264,0.841,17670.729,10/18/22 9:12,10/18/22 13:12
11464,19240449,1.057,0.726,16371.531,10/18/22 9:12,10/18/22 13:12
15234,19240445,0.265,0.44,12767.169,10/18/22 9:12,10/18/22 13:12
11465,19240449,0.265,0,16371.796,10/18/22 9:12,10/18/22 13:12
19953,19240659,0,0,17670.729,10/18/22 9:12,10/18/22 13:12
15235,19240445,0,0.437,12767.169,10/18/22 9:12,10/18/22 13:12
15236,19240445,0,0.432,12767.169,10/18/22 9:13,10/18/22 13:13
15237,19240445,0,0.436,12767.169,10/18/22 9:13,10/18/22 13:13
15238,19240445,0.264,0.45,12767.433,10/18/22 9:13,10/18/22 13:13
15239,19240445,0,0.439,12767.433,10/18/22 9:13,10/18/22 13:13
15240,19240445,0.265,0.435,12767.697,10/18/22 9:13,10/18/22 13:13
7017,19240654,0,2.337,10905.284,10/18/22 9:14,10/18/22 13:14
15241,19240445,0,0.436,12767.697,10/18/22 9:14,10/18/22 13:14
15242,19240445,0,0.436,12767.697,10/18/22 9:14,10/18/22 13:14
15243,19240445,0,0.431,12767.697,10/18/22 9:14,10/18/22 13:14
15244,19240445,0.264,0.436,12767.961,10/18/22 9:14,10/18/22 13:14
34673,19240551,0.264,0,21216.975,10/18/22 9:14,10/18/22 13:14
7018,19240654,1.321,0.368,10906.605,10/18/22 9:14,10/18/22 13:14
7019,19240654,0,0,10906.605,10/18/22 9:14,10/18/22 13:14
15245,19240445,0,0.429,12767.961,10/18/22 9:14,10/18/22 13:14
15246,19240445,0,0.434,12767.961,10/18/22 9:15,10/18/22 13:15
11466,19240449,0,0.492,16371.796,10/18/22 9:15,10/18/22 13:15
15247,19240445,0.265,0.434,12768.226,10/18/22 9:15,10/18/22 13:15
18444,19240548,0,0,23379.75,10/18/22 9:15,10/18/22 13:15
13581,19240546,0.264,1.866,13074.4,10/18/22 9:15,10/18/22 13:15
23013,19240653,0.264,0,16277.222,10/18/22 9:16,10/18/22 13:16
13582,19240546,0.265,1.917,13074.665,10/18/22 9:16,10/18/22 13:16
13583,19240546,0.528,1.895,13075.193,10/18/22 9:16,10/18/22 13:16
15248,19240445,0.264,0.428,12768.489,10/18/22 9:16,10/18/22 13:16
7020,19240654,0,0.165,10906.605,10/18/22 9:16,10/18/22 13:16
13584,19240546,0.264,0.494,13075.457,10/18/22 9:16,10/18/22 13:16
13585,19240546,0,0,13075.457,10/18/22 9:16,10/18/22 13:16
15249,19240445,1.057,1.416,12769.546,10/18/22 9:17,10/18/22 13:17
15250,19240445,0.528,0,12770.074,10/18/22 9:17,10/18/22 13:17
15251,19240445,0,0.881,12770.074,10/18/22 9:17,10/18/22 13:17
19954,19240659,0,0.062,17670.729,10/18/22 9:17,10/18/22 13:17
19955,19240659,0,0,17670.729,10/18/22 9:18,10/18/22 13:18
13586,19240546,0,0.043,13075.457,10/18/22 9:19,10/18/22 13:19
7021,19240654,0.528,0,10907.134,10/18/22 9:19,10/18/22 13:19
13587,19240546,0,0,13075.457,10/18/22 9:20,10/18/22 13:20
15252,19240445,0.265,1.815,12770.339,10/18/22 9:20,10/18/22 13:20
15253,19240445,1.32,1.569,12771.659,10/18/22 9:21,10/18/22 13:21
15254,19240445,0,0,12771.659,10/18/22 9:21,10/18/22 13:21
14519,19240550,0,0.656,11562.016,10/18/22 9:22,10/18/22 13:22
14520,19240550,0,0.693,11562.016,10/18/22 9:22,10/18/22 13:22
11467,19240449,0,2.134,16371.796,10/18/22 9:23,10/18/22 13:23
14521,19240550,0.265,0.657,11562.28,10/18/22 9:23,10/18/22 13:23
11468,19240449,1.32,2.002,16373.116,10/18/22 9:23,10/18/22 13:23
11469,19240449,0.265,0.791,16373.381,10/18/22 9:24,10/18/22 13:24
11470,19240449,0.264,0,16373.645,10/18/22 9:24,10/18/22 13:24
24857,19240542,0,2.311,16831.455,10/18/22 9:24,10/18/22 13:24
24858,19240542,0.527,2.531,16831.982,10/18/22 9:25,10/18/22 13:25
24859,19240542,1.057,0.795,16833.039,10/18/22 9:26,10/18/22 13:26
24860,19240542,0.266,0.591,16833.305,10/18/22 9:26,10/18/22 13:26
24861,19240542,0.264,0.595,16833.568,10/18/22 9:26,10/18/22 13:26
24862,19240542,0,0.591,16833.568,10/18/22 9:27,10/18/22 13:27
24863,19240542,0.264,0.592,16833.832,10/18/22 9:27,10/18/22 13:27
24864,19240542,0.264,0.592,16834.096,10/18/22 9:27,10/18/22 13:27
24865,19240542,0.266,0.596,16834.361,10/18/22 9:28,10/18/22 13:28
24866,19240542,0,0.587,16834.361,10/18/22 9:28,10/18/22 13:28
24867,19240542,0.264,0.583,16834.625,10/18/22 9:28,10/18/22 13:28
24868,19240542,0,0.582,16834.625,10/18/22 9:29,10/18/22 13:29
10863,19240447,1.585,2.651,11827.244,10/18/22 9:29,10/18/22 13:29
19956,19240659,0.793,1.509,17671.521,10/18/22 9:29,10/18/22 13:29
19957,19240659,0,1.519,17671.521,10/18/22 9:29,10/18/22 13:29
17258,19240443,0.264,0,17187.822,10/18/22 9:29,10/18/22 13:29
19958,19240659,0.264,1.484,17671.785,10/18/22 9:30,10/18/22 13:30
24869,19240542,0.527,0,16835.152,10/18/22 9:30,10/18/22 13:30
19959,19240659,0.266,1.436,17672.051,10/18/22 9:30,10/18/22 13:30
19960,19240659,0,0,17672.051,10/18/22 9:30,10/18/22 13:30
10864,19240447,0.265,0,11827.509,10/18/22 9:30,10/18/22 13:30
13588,19240546,0.265,1.873,13075.722,10/18/22 9:30,10/18/22 13:30
20416,19240660,0.266,0.447,31000.057,10/18/22 9:31,10/18/22 13:31
